model,game,run,source_file,round,outcome,value_pct,n_observations
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,7,receiver,34.44444444444445,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,8,sender,49.166666666666664,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,8,receiver,40.55555555555555,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,9,sender,45.83333333333333,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,9,receiver,35.0,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,10,sender,50.0,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,10,receiver,39.166666666666664,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,11,sender,54.99999999999999,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,11,receiver,37.361111111111114,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,12,sender,58.333333333333336,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,12,receiver,38.19444444444445,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,13,sender,54.99999999999999,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,13,receiver,38.888888888888886,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,14,sender,51.66666666666667,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,14,receiver,35.555555555555564,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,15,sender,49.16666666666667,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,15,receiver,35.30303030303031,11
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,16,sender,54.99999999999999,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,16,receiver,35.555555555555564,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,17,sender,50.0,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,17,receiver,31.419753086419753,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,18,sender,56.666666666666664,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,18,receiver,39.02777777777778,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,19,sender,54.99999999999999,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,19,receiver,35.55555555555556,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,20,sender,58.333333333333336,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,20,receiver,35.44753086419753,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,21,sender,66.66666666666666,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,21,receiver,38.10185185185185,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,22,sender,65.0,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,22,receiver,34.876543209876544,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,23,sender,58.333333333333336,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,23,receiver,39.02777777777778,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,24,sender,66.66666666666666,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,24,receiver,35.37037037037037,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,25,sender,58.333333333333336,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,25,receiver,35.8641975308642,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,26,sender,63.33333333333334,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,26,receiver,38.657407407407405,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,27,sender,63.33333333333333,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,27,receiver,34.6141975308642,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,28,sender,61.66666666666666,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,28,receiver,33.641975308641975,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,29,sender,56.66666666666666,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,29,receiver,36.14197530864198,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,30,sender,47.49999999999999,12
Llama 3 70B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012402_llama3-70b/data/game_log3.json,30,receiver,39.848484848484844,11
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,1,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,2,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,3,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,4,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,5,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,6,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,7,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,8,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,9,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log1.json,10,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,1,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,2,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,3,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,4,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,5,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,6,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,7,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,8,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,9,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log2.json,10,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,1,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,2,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,3,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,4,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,5,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,6,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,7,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,8,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,9,cooperation,0.0,24
Qwen 2.5 7B,PD,game_log3,RQ1_old_result/result_prisoners_dilemma_group/10lun_3ci_020501_Qwen2.5-7B-Instruct/data/game_log3.json,10,cooperation,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,1,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,2,contribution,3.3333333333333335,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,3,contribution,84.16666666666667,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,4,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,5,contribution,4.166666666666666,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,6,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,7,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,8,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,9,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,10,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,11,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,12,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,13,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,14,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,15,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,16,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,17,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,18,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,19,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,20,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,21,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,22,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,23,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,24,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,25,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,26,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,27,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,28,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,29,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs1,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs1.json,30,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,1,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,2,contribution,6.874999999999999,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,3,contribution,78.75000000000001,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,4,contribution,35.62499999999999,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,5,contribution,32.49999999999999,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,6,contribution,3.75,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,7,contribution,15.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,8,contribution,3.75,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,9,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,10,contribution,22.5,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,11,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,12,contribution,11.25,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,13,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,14,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,15,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,16,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,17,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,18,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,19,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,20,contribution,0.0,24
Qwen 2.5 7B,PGG,game_logs2,RQ1_old_result/result_public_goods_group/qwen2.5-7b-instruct-three/game_logs2.json,21,contribution,0.0,24
